frame,time_s,motion_energy
1710,28.500279994791153,0.557036280632019
1711,28.51694682519746,0.28400328755378723
1712,28.533613655603773,0.8438765406608582
1713,28.550280486010085,1.2214531898498535
1714,28.566947316416393,0.3134022653102875
1715,28.583614146822704,0.42121759057044983
1716,28.600280977229016,0.23503169417381287
1717,28.616947807635327,0.5484225153923035
1718,28.633614638041635,0.398624986410141
1719,28.650281468447947,2.283259630203247
1720,28.66694829885426,0.4288247227668762
1721,28.68361512926057,1.026825189590454
1722,28.700281959666878,1.4511313438415527
1723,28.71694879007319,0.4872223138809204
1724,28.7336156204795,0.5718845129013062
1725,28.750282450885813,0.8667780160903931
1726,28.76694928129212,1.0694594383239746
1727,28.783616111698432,0.838111162185669
1728,28.800282942104744,0.5728797316551208
1729,28.81694977251105,0.7026928067207336
1730,28.833616602917363,0.40356677770614624
1731,28.850283433323675,1.3226337432861328
1732,28.866950263729986,0.04825093224644661
1733,28.883617094136294,0.5965361595153809
1734,28.900283924542606,0.873961865901947
1735,28.916950754948918,0.3557162284851074
1736,28.93361758535523,0.3989567458629608
1737,28.950284415761537,0.6916996240615845
1738,28.96695124616785,0.6335766315460205
1739,28.98361807657416,0.31118306517601013
1740,29.000284906980472,1.261925458908081
1741,29.01695173738678,0.2061932384967804
1742,29.03361856779309,0.9761948585510254
1743,29.050285398199403,0.23848634958267212
1744,29.06695222860571,0.6275366544723511
1745,29.083619059012022,0.6810153722763062
1746,29.100285889418334,3.1484477519989014
1747,29.116952719824646,0.5621382594108582
1748,29.133619550230954,0.795202374458313
1749,29.150286380637265,0.5923951864242554
1750,29.166953211043577,0.8552128672599792
1751,29.18362004144989,1.676027774810791
1752,29.200286871856196,0.5808414816856384
1753,29.216953702262508,0.22201377153396606
1754,29.23362053266882,1.6458395719528198
1755,29.25028736307513,0.4369351863861084
1756,29.26695419348144,0.5874648094177246
1757,29.28362102388775,0.45981377363204956
1758,29.300287854294062,0.41970762610435486
1759,29.31695468470037,0.1463085412979126
1760,29.33362151510668,1.7669016122817993
1761,29.350288345512993,0.733361542224884
1762,29.366955175919305,1.0079960823059082
1763,29.383622006325613,0.14311698079109192
1764,29.400288836731924,1.2404425144195557
1765,29.416955667138236,1.206193208694458
1766,29.433622497544548,1.9668947458267212
1767,29.450289327950856,0.7561143040657043
1768,29.466956158357167,0.5820540189743042
1769,29.48362298876348,0.49654534459114075
1770,29.50028981916979,0.32573384046554565
1771,29.516956649576098,0.5003432035446167
1772,29.53362347998241,0.9626278281211853
1773,29.55029031038872,0.2112036496400833
1774,29.56695714079503,1.4068727493286133
1775,29.58362397120134,0.7439886331558228
1776,29.600290801607652,1.440618634223938
1777,29.616957632013964,0.3567343056201935
1778,29.633624462420272,0.4818000793457031
1779,29.650291292826584,0.33298635482788086
1780,29.666958123232895,0.5222494006156921
1781,29.683624953639207,0.9319934248924255
1782,29.700291784045515,0.12802855670452118
1783,29.716958614451826,0.9080967307090759
1784,29.733625444858138,0.15046100318431854
1785,29.75029227526445,0.5954151153564453
1786,29.766959105670757,0.3003157377243042
1787,29.78362593607707,0.4726143479347229
1788,29.80029276648338,0.41623005270957947
1789,29.81695959688969,1.148619294166565
1790,29.833626427296,1.6678487062454224
1791,29.85029325770231,0.7917476892471313
1792,29.866960088108623,0.9875197410583496
1793,29.88362691851493,0.4935024678707123
1794,29.900293748921243,0.3630831241607666
1795,29.916960579327554,0.4365805685520172
1796,29.933627409733866,0.4431924819946289
1797,29.950294240140174,0.6455649733543396
1798,29.966961070546486,1.0286668539047241
1799,29.983627900952797,0.34571826457977295
1800,30.00029473135911,0.5209339261054993
1801,30.016961561765417,0.12212587893009186
1802,30.033628392171728,0.7233979105949402
1803,30.05029522257804,0.5260930061340332
1804,30.066962052984348,0.11550252884626389
1805,30.08362888339066,1.1643940210342407
1806,30.10029571379697,0.33084720373153687
1807,30.116962544203282,0.43318310379981995
1808,30.13362937460959,0.15539133548736572
1809,30.150296205015902,0.7258344888687134
1810,30.166963035422214,1.8067903518676758
1811,30.183629865828525,0.49335378408432007
1812,30.200296696234833,0.6483104228973389
1813,30.216963526641145,0.8700267672538757
1814,30.233630357047456,0.5959070324897766
1815,30.250297187453768,0.5646091103553772
1816,30.266964017860076,0.2770596444606781
1817,30.283630848266387,0.8937861919403076
1818,30.3002976786727,0.18277700245380402
1819,30.316964509079007,0.7465624809265137
1820,30.33363133948532,0.300132691860199
1821,30.35029816989163,0.6882907152175903
1822,30.36696500029794,0.7009197473526001
1823,30.38363183070425,0.8159989714622498
1824,30.40029866111056,0.21225605905056
1825,30.416965491516873,1.3099476099014282
1826,30.433632321923184,0.4494497776031494
1827,30.450299152329492,0.7674391865730286
1828,30.466965982735804,0.9328170418739319
1829,30.483632813142115,0.6725273728370667
1830,30.500299643548427,0.3318767249584198
1831,30.516966473954735,0.9961449503898621
1832,30.533633304361047,0.08038390427827835
1833,30.550300134767358,0.33598342537879944
1834,30.56696696517367,0.3984648585319519
1835,30.583633795579978,0.8303095698356628
1836,30.60030062598629,0.6106522679328918
1837,30.6169674563926,0.1193690076470375
1838,30.63363428679891,1.0583975315093994
1839,30.65030111720522,0.11873985081911087
1840,30.666967947611532,0.6498776078224182
1841,30.683634778017844,0.27073371410369873
1842,30.70030160842415,0.9247065782546997
1843,30.716968438830463,1.1178590059280396
1844,30.733635269236775,0.38071107864379883
1845,30.750302099643086,0.6812326908111572
1846,30.766968930049394,0.14801299571990967
1847,30.783635760455706,0.7546386122703552
1848,30.800302590862017,0.5254867672920227
1849,30.81696942126833,1.0328307151794434
1850,30.833636251674637,0.8143860697746277
1851,30.85030308208095,1.3811113834381104
1852,30.86696991248726,0.39998626708984375
1853,30.883636742893568,1.0014184713363647
1854,30.90030357329988,0.2647395133972168
1855,30.91697040370619,0.5376009345054626
1856,30.933637234112503,0.9390857815742493
1857,30.95030406451881,1.5687615871429443
1858,30.966970894925122,0.9240202307701111
1859,30.983637725331434,0.8303095698356628
1860,31.000304555737745,1.6214966773986816
1861,31.016971386144053,0.844322681427002
1862,31.033638216550365,0.681369960308075
1863,31.050305046956677,0.9612208008766174
1864,31.066971877362988,0.30744239687919617
1865,31.083638707769296,0.7179871201515198
1866,31.100305538175608,0.4923471212387085
1867,31.11697236858192,0.15437324345111847
1868,31.133639198988227,0.7486215829849243
1869,31.15030602939454,0.3561852276325226
1870,31.16697285980085,0.40034088492393494
1871,31.183639690207162,0.3562653064727783
1872,31.20030652061347,0.5220778584480286
1873,31.21697335101978,0.5999679565429688
1874,31.233640181426093,0.3536457121372223
1875,31.250307011832405,0.3511976897716522
1876,31.266973842238713,0.13677960634231567
1877,31.283640672645024,0.8483035564422607
1878,31.300307503051336,0.23053604364395142
1879,31.316974333457647,0.2698414623737335
1880,31.333641163863955,0.6260266900062561
1881,31.350307994270267,0.2230433076620102
1882,31.36697482467658,0.7027842998504639
1883,31.383641655082887,0.10826145857572556
1884,31.400308485489198,0.2645336091518402
1885,31.41697531589551,0.34418541193008423
1886,31.43364214630182,0.21964584290981293
1887,31.45030897670813,0.8558763861656189
1888,31.46697580711444,0.1966986209154129
1889,31.483642637520752,0.8518611788749695
1890,31.500309467927064,0.5150426626205444
1891,31.516976298333372,0.5473014712333679
1892,31.533643128739683,0.49401724338531494
1893,31.550309959145995,0.719565749168396
1894,31.566976789552307,0.5385504364967346
1895,31.583643619958615,0.8359376788139343
1896,31.600310450364926,1.3069391250610352
1897,31.616977280771238,0.2994234561920166
1898,31.633644111177546,1.8061497211456299
1899,31.650310941583857,0.40594613552093506
1900,31.66697777199017,0.6785673499107361
1901,31.68364460239648,0.6093710660934448
1902,31.70031143280279,0.16970188915729523
1903,31.7169782632091,0.7543298006057739
1904,31.73364509361541,0.04168478026986122
1905,31.750311924021723,0.8848063349723816
1906,31.76697875442803,0.3981674313545227
1907,31.783645584834343,0.589031994342804
1908,31.800312415240654,0.6674483418464661
1909,31.816979245646966,0.47235122323036194
1910,31.833646076053274,0.12813150882720947
1911,31.850312906459585,0.4486604630947113
1912,31.866979736865897,0.7210643291473389
1913,31.883646567272205,0.10176394134759903
1914,31.900313397678516,0.6748839020729065
1915,31.916980228084828,0.3224278688430786
1916,31.93364705849114,0.26883479952812195
1917,31.950313888897448,0.12654145061969757
1918,31.96698071930376,0.6960809230804443
1919,31.98364754971007,0.38293027877807617
1920,32.00031438011638,0.5571163892745972
1921,32.016981210522694,0.4801757037639618
1922,32.033648040929,0.5774669051170349
1923,32.05031487133531,0.6000709533691406
1924,32.066981701741625,0.22173923254013062
1925,32.08364853214793,0.7160195708274841
1926,32.10031536255424,0.26873183250427246
1927,32.116982192960556,0.9852662086486816
1928,32.133649023366864,0.38701412081718445
1929,32.15031585377318,0.37890365719795227
1930,32.16698268417949,0.9788258671760559
1931,32.183649514585795,0.6371342539787292
1932,32.20031634499211,0.13390834629535675
1933,32.21698317539842,0.35331395268440247
1934,32.233650005804726,0.3330664038658142
1935,32.25031683621104,0.25834497809410095
1936,32.26698366661735,0.5708664059638977
1937,32.283650497023665,0.05140817537903786
1938,32.30031732742997,0.8701869249343872
1939,32.31698415783628,0.44665858149528503
1940,32.333650988242596,1.7941956520080566
1941,32.350317818648904,0.5821341276168823
1942,32.36698464905521,0.4160012900829315
1943,32.38365147946153,0.3218787908554077
1944,32.400318309867835,0.5451966524124146
1945,32.41698514027414,0.1040174812078476
1946,32.43365197068046,0.18648333847522736
1947,32.450318801086766,0.5414903163909912
1948,32.46698563149308,0.3132878839969635
1949,32.48365246189939,1.2215218544006348
1950,32.5003192923057,0.06744606047868729
1951,32.51698612271201,0.5725250840187073
1952,32.53365295311832,0.6517422199249268
1953,32.55031978352463,0.0806584432721138
1954,32.56698661393094,0.9129698872566223
1955,32.58365344433725,0.31615912914276123
1956,32.60032027474357,0.3646159768104553
1957,32.616987105149875,0.4542657136917114
1958,32.63365393555618,0.24064837396144867
1959,32.6503207659625,0.19796837866306305
1960,32.666987596368806,0.30123087763786316
1961,32.683654426775114,0.6470521092414856
1962,32.70032125718143,0.8820379972457886
1963,32.71698808758774,0.4835388660430908
1964,32.733654917994045,0.736987829208374
1965,32.75032174840036,0.4554210901260376
1966,32.76698857880667,0.7049806714057922
1967,32.78365540921298,0.9731405377388
1968,32.80032223961929,1.6808894872665405
1969,32.8169890700256,1.196549892425537
1970,32.833655900431914,1.0775126218795776
1971,32.85032273083822,1.25243079662323
1972,32.86698956124453,0.4393717646598816
1973,32.883656391650845,1.0607540607452393
1974,32.90032322205715,0.20377954840660095
1975,32.91699005246346,0.8092955946922302
1976,32.933656882869776,0.4352536201477051
1977,32.950323713276084,1.275618314743042
1978,32.9669905436824,0.2973300814628601
1979,32.98365737408871,0.362190842628479
1980,33.000324204495016,0.8359147906303406
1981,33.01699103490133,0.038870714604854584
1982,33.03365786530764,1.3120981454849243
1983,33.05032469571395,0.030108215287327766
1984,33.06699152612026,0.28865909576416016
1985,33.08365835652657,0.15956668555736542
1986,33.100325186932885,0.6490654349327087
1987,33.11699201733919,0.25357478857040405
1988,33.1336588477455,0.3055320382118225
1989,33.150325678151816,0.7194857001304626
1990,33.166992508558124,0.34173738956451416
1991,33.18365933896443,0.7596147060394287
1992,33.20032616937075,0.1837836652994156
1993,33.216992999777055,0.672470211982727
1994,33.23365983018336,0.22318057715892792
1995,33.25032666058968,0.4472762942314148
1996,33.266993490995986,0.46514448523521423
1997,33.2836603214023,0.5000686645507812
1998,33.30032715180861,0.20089684426784515
1999,33.31699398221492,0.18142716586589813
2000,33.33366081262123,0.32515043020248413
2001,33.35032764302754,0.27575555443763733
2002,33.36699447343385,0.4806675910949707
2003,33.383661303840164,0.38044795393943787
2004,33.40032813424647,0.3587590754032135
2005,33.41699496465278,0.15086138248443604
2006,33.433661795059095,0.13863277435302734
2007,33.4503286254654,0.46795853972435
2008,33.46699545587172,0.3570774793624878
2009,33.483662286278026,0.09439703822135925
2010,33.500329116684334,0.6459425091743469
2011,33.51699594709065,0.24660825729370117
2012,33.53366277749696,0.4213891923427582
2013,33.550329607903265,0.5749045014381409
2014,33.56699643830958,0.6357157826423645
2015,33.58366326871589,0.21035712957382202
2016,33.6003300991222,0.36127570271492004
2017,33.61699692952851,0.48388203978538513
2018,33.63366375993482,0.05537761002779007
2019,33.650330590341134,0.6965727806091309
2020,33.66699742074744,0.3020087480545044
2021,33.68366425115375,0.7036651372909546
2022,33.700331081560066,0.3552700877189636
2023,33.716997911966374,1.735283374786377
2024,33.73366474237268,0.8078656792640686
2025,33.750331572779,0.8182753920555115
2026,33.766998403185305,0.9870964884757996
2027,33.78366523359162,1.5015900135040283
2028,33.80033206399793,0.8326660394668579
2029,33.816998894404236,0.42434051632881165
2030,33.83366572481055,0.4586012065410614
2031,33.85033255521686,0.5765174031257629
2032,33.86699938562317,0.6215424537658691
2033,33.88366621602948,0.3633462190628052
2034,33.90033304643579,0.8324715495109558
2035,33.9169998768421,0.05862636864185333
2036,33.93366670724841,0.8853554129600525
2037,33.95033353765472,0.190532848238945
2038,33.967000368061036,0.2874350845813751
2039,33.983667198467344,0.7190166711807251
2040,34.00033402887365,0.12230890989303589
2041,34.01700085927997,0.802580714225769
2042,34.033667689686276,0.2984854280948639
2043,34.05033452009258,0.2963005304336548
2044,34.0670013504989,0.5886316299438477
2045,34.08366818090521,0.5168843865394592
2046,34.10033501131152,0.5176622867584229
2047,34.11700184171783,0.6004255414009094
2048,34.13366867212414,0.46478986740112305
2049,34.15033550253045,0.3340502083301544
2050,34.16700233293676,1.3154841661453247
2051,34.18366916334307,0.32608845829963684
2052,34.200335993749384,0.8606465458869934
2053,34.21700282415569,0.028335126116871834
2054,34.233669654562,1.1221716403961182
2055,34.250336484968315,0.2391955852508545
2056,34.26700331537462,0.8893820643424988
2057,34.28367014578094,0.6334621906280518
2058,34.300336976187246,0.6027362942695618
2059,34.317003806593554,0.25269395112991333
2060,34.33367063699987,0.6780754327774048
2061,34.35033746740618,0.44465669989585876
2062,34.367004297812485,0.355121374130249
2063,34.3836711282188,0.4626163840293884
2064,34.40033795862511,0.45749160647392273
2065,34.41700478903142,0.09225788712501526
2066,34.43367161943773,0.4770756661891937
2067,34.45033844984404,0.27787184715270996
2068,34.467005280250355,0.3883754014968872
2069,34.48367211065666,0.1589260846376419
2070,34.50033894106297,0.9119288921356201
2071,34.517005771469286,0.5023793578147888
2072,34.533672601875594,0.4469331204891205
2073,34.5503394322819,0.7006337642669678
2074,34.56700626268822,0.4176485538482666
2075,34.583673093094525,0.8748655915260315
2076,34.60033992350084,0.17606213688850403
2077,34.61700675390715,0.1556544452905655
2078,34.633673584313456,0.0918918326497078
2079,34.65034041471977,0.6300532817840576
2080,34.66700724512608,0.42976275086402893
2081,34.68367407553239,0.39183005690574646
2082,34.7003409059387,0.7937953472137451
2083,34.71700773634501,0.486032634973526
2084,34.73367456675132,1.011256217956543
2085,34.750341397157634,0.49767783284187317
2086,34.76700822756394,0.4927932322025299
2087,34.78367505797026,0.8665149211883545
2088,34.800341888376565,0.45529523491859436
2089,34.81700871878287,0.7520190477371216
2090,34.83367554918919,0.3039877414703369
2091,34.850342379595496,0.7383147478103638
2092,34.867009210001804,0.5988812446594238
2093,34.88367604040812,0.2815324068069458
2094,34.90034287081443,0.520007312297821
2095,34.917009701220735,0.3822553753852844
2096,34.93367653162705,0.3647761344909668
2097,34.95034336203336,0.4710357189178467
2098,34.96701019243967,0.5012926459312439
2099,34.98367702284598,0.8259854912757874
2100,35.00034385325229,0.4229678213596344
2101,35.017010683658604,0.7486101388931274
2102,35.03367751406491,0.30987897515296936
2103,35.05034434447122,0.5624127984046936
2104,35.067011174877535,1.272506833076477
2105,35.08367800528384,0.9513258337974548
2106,35.10034483569016,1.5377382040023804
2107,35.11701166609647,0.6385869979858398
2108,35.133678496502775,0.7264522314071655
2109,35.15034532690909,0.9745246767997742
2110,35.1670121573154,0.414022296667099
2111,35.183678987721706,0.25626301765441895
2112,35.20034581812802,0.5474845170974731
2113,35.21701264853433,0.2128966599702835
2114,35.23367947894064,0.6659955382347107
2115,35.25034630934695,0.13971950113773346
2116,35.26701313975326,0.3661145269870758
2117,35.283679970159575,0.5063145160675049
2118,35.30034680056588,0.16510330140590668
2119,35.31701363097219,0.532636284828186
2120,35.333680461378506,0.33760780096054077
2121,35.350347291784814,0.5652497410774231
2122,35.36701412219112,0.718913733959198
2123,35.38368095259744,0.29705551266670227
2124,35.400347783003745,0.6519023776054382
2125,35.41701461341005,0.3745224177837372
2126,35.43368144381637,0.5045642852783203
2127,35.45034827422268,0.10584776848554611
2128,35.46701510462899,0.8135624527931213
2129,35.4836819350353,0.17885331809520721
2130,35.50034876544161,0.4715733528137207
2131,35.51701559584792,0.29024913907051086
2132,35.53368242625423,0.03834450617432594
2133,35.55034925666054,0.9748221039772034
2134,35.567016087066854,0.05946143716573715
2135,35.58368291747316,0.5240225195884705
2136,35.60034974787948,0.37314969301223755
2137,35.617016578285785,0.2728843092918396
2138,35.63368340869209,0.5160951018333435
2139,35.65035023909841,0.37900662422180176
2140,35.667017069504716,0.4860211908817291
2141,35.683683899911024,0.4865817129611969
2142,35.70035073031734,0.5816650986671448
2143,35.71701756072365,0.08700725436210632
2144,35.733684391129955,0.10755222290754318
2145,35.75035122153627,1.021528720855713
2146,35.76701805194258,0.6106522679328918
2147,35.78368488234889,0.29452744126319885
2148,35.8003517127552,0.8434761762619019
2149,35.81701854316151,0.2770596444606781
2150,35.833685373567825,0.48541489243507385
2151,35.85035220397413,0.39585667848587036
2152,35.86701903438044,0.32995492219924927
2153,35.883685864786756,0.6081699132919312
2154,35.900352695193064,0.37976160645484924
2155,35.91701952559937,0.46573930978775024
2156,35.93368635600569,0.15656958520412445
2157,35.950353186411995,0.6011691093444824
2158,35.96702001681831,0.3554188013076782
2159,35.98368684722462,0.41756847500801086
2160,36.000353677630926,0.5775812864303589
2161,36.01702050803724,0.5317440629005432
2162,36.03368733844355,0.3156329393386841
2163,36.05035416884986,0.5816994309425354
2164,36.06702099925617,0.18722689151763916
2165,36.08368782966248,0.20461460947990417
2166,36.100354660068795,0.6677228808403015
2167,36.1170214904751,0.7264407873153687
2168,36.13368832088141,1.1015466451644897
2169,36.15035515128773,0.18309730291366577
2170,36.167021981694035,0.1506325900554657
2171,36.18368881210034,0.9060376286506653
2172,36.20035564250666,0.18630030751228333
2173,36.217022472912966,0.4136905372142792
2174,36.233689303319274,0.836074948310852
2175,36.25035613372559,0.049177516251802444
2176,36.2670229641319,0.4348074793815613
2177,36.28368979453821,0.30634424090385437
2178,36.30035662494452,0.5418677926063538
2179,36.31702345535083,0.3005788326263428
2180,36.33369028575714,0.6969502568244934
2181,36.35035711616345,0.4232766628265381
2182,36.36702394656976,0.3108627498149872
2183,36.383690776976074,0.509952187538147
2184,36.40035760738238,0.10285066813230515
2185,36.4170244377887,0.7173465490341187
2186,36.433691268195005,0.14076048135757446
2187,36.45035809860131,0.2645221948623657
2188,36.46702492900763,0.48178863525390625
2189,36.48369175941394,0.11737857013940811
2190,36.500358589820245,1.0822827816009521
2191,36.51702542022656,0.18986935913562775
2192,36.53369225063287,0.758196234703064
2193,36.550359081039176,0.32911986112594604
2194,36.56702591144549,0.6765196919441223
2195,36.5836927418518,0.197545126080513
2196,36.600359572258114,0.5817909240722656
2197,36.61702640266442,0.458807110786438
2198,36.63369323307073,0.4564277231693268
2199,36.650360063477045,0.26088449358940125
2200,36.66702689388335,0.45887574553489685
2201,36.68369372428966,0.21107780933380127
2202,36.700360554695976,0.5382072329521179
2203,36.717027385102284,0.4054771363735199
2204,36.73369421550859,0.3626827299594879
2205,36.75036104591491,0.4641721248626709
2206,36.767027876321215,0.2256171554327011
2207,36.78369470672753,0.3927566409111023
2208,36.80036153713384,0.19956988096237183
2209,36.817028367540146,0.10488686710596085
2210,36.83369519794646,0.5939737558364868
2211,36.85036202835277,0.6079297065734863
2212,36.86702885875908,0.3439909517765045
2213,36.88369568916539,0.8809283971786499
2214,36.9003625195717,0.8273581862449646
2215,36.917029349978016,0.37405338883399963
2216,36.933696180384324,0.6410807967185974
2217,36.95036301079063,0.6126770377159119
2218,36.96702984119695,0.6272850036621094
2219,36.983696671603255,0.3182182013988495
2220,37.00036350200956,0.7761216163635254
2221,37.01703033241588,0.35873618721961975
2222,37.033697162822186,0.47710996866226196
2223,37.050363993228494,0.44838592410087585
2224,37.06703082363481,0.14555354416370392
2225,37.08369765404112,0.7042256593704224
2226,37.10036448444743,0.278889924287796
2227,37.11703131485374,0.4298199415206909
2228,37.13369814526005,0.23921847343444824
2229,37.15036497566636,0.5334141850471497
2230,37.16703180607267,0.1450158953666687
2231,37.18369863647898,0.29299458861351013
2232,37.200365466885295,0.5095975399017334
2233,37.2170322972916,0.25332310795783997
2234,37.23369912769791,0.652256965637207
2235,37.250365958104226,0.2717289328575134
2236,37.267032788510534,0.3817863464355469
2237,37.28369961891685,0.20498067140579224
2238,37.30036644932316,0.39923128485679626
2239,37.317033279729465,0.4000091552734375
2240,37.33370011013578,0.27724266052246094
2241,37.35036694054209,0.2086755633354187
2242,37.367033770948396,0.20547255873680115
2243,37.38370060135471,0.3983733355998993
2244,37.40036743176102,0.4552838206291199
2245,37.417034262167334,0.07352032512426376
2246,37.43370109257364,0.500228762626648
2247,37.45036792297995,0.01671280525624752
2248,37.467034753386265,0.2615937292575836
2249,37.48370158379257,0.45067378878593445
2250,37.50036841419888,0.0180397629737854
2251,37.5170352446052,0.8331807851791382
2252,37.533702075011504,0.08259168267250061
2253,37.55036890541781,0.6263126730918884
2254,37.56703573582413,0.3454322814941406
2255,37.583702566230436,0.5244686603546143
2256,37.60036939663675,0.47085267305374146
2257,37.61703622704306,0.3406849801540375
2258,37.63370305744937,0.8387975096702576
2259,37.65036988785568,0.38452035188674927
2260,37.66703671826199,0.5635338425636292
2261,37.6837035486683,0.11312315613031387
2262,37.70037037907461,0.5507218241691589
2263,37.71703720948092,0.6310599446296692
2264,37.73370403988723,1.2052323818206787
2265,37.750370870293544,0.04454459995031357
2266,37.76703770069985,0.23893249034881592
2267,37.78370453110617,0.2592601180076599
2268,37.800371361512475,0.3598915636539459
2269,37.81703819191878,0.06338511407375336
2270,37.8337050223251,0.3254249691963196
2271,37.850371852731406,0.40728452801704407
2272,37.867038683137714,0.6847674250602722
2273,37.88370551354403,0.09175455570220947
2274,37.90037234395034,1.1652405261993408
2275,37.91703917435665,0.07189594954252243
2276,37.93370600476296,0.5212541818618774
2277,37.95037283516927,0.4240202307701111
2278,37.967039665575584,0.13411425054073334
2279,37.98370649598189,0.9705209732055664
2280,38.0003733263882,0.05606396868824959
2281,38.017040156794515,0.0978517010807991
2282,38.03370698720082,0.7091445922851562
2283,38.05037381760713,0.6162803769111633
2284,38.067040648013446,0.4520007371902466
2285,38.083707478419754,0.865817129611969
2286,38.10037430882607,0.09240660071372986
2287,38.11704113923238,0.721052885055542
2288,38.133707969638685,0.32980620861053467
2289,38.150374800045,0.7618911266326904
2290,38.16704163045131,0.418895423412323
2291,38.183708460857616,0.5004118084907532
2292,38.20037529126393,0.31341370940208435
2293,38.21704212167024,0.254604309797287
2294,38.23370895207655,0.22223111987113953
2295,38.25037578248286,0.025932874530553818
2296,38.26704261288917,0.6057905554771423
2297,38.283709443295486,0.38414284586906433
2298,38.300376273701794,0.43854811787605286
2299,38.3170431041081,0.7146926522254944
2300,38.33370993451442,0.3330664038658142
2301,38.350376764920725,0.4143654704093933
2302,38.36704359532703,0.5495550036430359
2303,38.38371042573335,0.2726440727710724
2304,38.400377256139656,0.3212839365005493
2305,38.41704408654597,0.3336155116558075
2306,38.43371091695228,0.8857215046882629
2307,38.45037774735859,0.31778353452682495
2308,38.4670445777649,0.4407559037208557
2309,38.48371140817121,0.2856619954109192
2310,38.50037823857752,0.6557345390319824
2311,38.51704506898383,0.3533368408679962
2312,38.53371189939014,0.5337345004081726
2313,38.55037872979645,0.4715161621570587
2314,38.567045560202764,0.5366400480270386
2315,38.58371239060907,0.7108261585235596
2316,38.60037922101539,0.6467203497886658
2317,38.617046051421696,0.5452881455421448
2318,38.633712881828004,0.43386945128440857
2319,38.65037971223432,0.8248530030250549
2320,38.66704654264063,0.5118053555488586
2321,38.683713373046935,0.20717701315879822
2322,38.70038020345325,1.0870872735977173
2323,38.71704703385956,0.2689148783683777
2324,38.733713864265866,0.4134274423122406
2325,38.75038069467218,0.2647395133972168
2326,38.76704752507849,0.06726303696632385
2327,38.783714355484804,0.2820242941379547
2328,38.80038118589111,0.59641033411026
2329,38.81704801629742,0.17113180458545685
2330,38.833714846703735,0.9288590550422668
2331,38.85038167711004,0.29904595017433167
2332,38.86704850751635,0.39716076850891113
2333,38.883715337922666,0.29039785265922546
2334,38.900382168328974,0.3226337730884552
2335,38.91704899873529,0.627548098564148
2336,38.9337158291416,0.22183074057102203
2337,38.950382659547905,0.6914365291595459
2338,38.96704948995422,0.7149328589439392
2339,38.98371632036053,0.2712027132511139
2340,39.00038315076684,0.46533894538879395
2341,39.01704998117315,0.14146971702575684
2342,39.03371681157946,0.6214738488197327
2343,39.05038364198577,0.059335604310035706
2344,39.06705047239208,0.6446613073348999
2345,39.08371730279839,0.11189915239810944
2346,39.100384133204706,0.4372783601284027
2347,39.117050963611014,0.18719257414340973
2348,39.13371779401732,0.4913633465766907
2349,39.15038462442364,0.2185247838497162
2350,39.167051454829945,0.24175798892974854
2351,39.18371828523625,0.5424855351448059
2352,39.20038511564257,0.12170262634754181
2353,39.217051946048876,0.8929053544998169
2354,39.233718776455184,0.20547255873680115
2355,39.2503856068615,0.5422681570053101
2356,39.26705243726781,0.520121693611145
2357,39.28371926767412,1.4071816205978394
2358,39.30038609808043,0.3711821436882019
2359,39.31705292848674,0.5502184629440308
2360,39.333719758893054,0.7503946423530579
2361,39.35038658929936,0.25143563747406006
2362,39.36705341970567,0.4824063777923584
2363,39.383720250111985,0.7066622376441956
2364,39.40038708051829,0.1010318249464035
2365,39.41705391092461,0.7272415161132812
2366,39.433720741330916,0.07363472133874893
2367,39.450387571737224,0.3330664038658142
2368,39.46705440214354,0.24730604887008667
2369,39.48372123254985,0.6109153628349304
2370,39.500388062956155,0.13759179413318634
2371,39.51705489336247,0.9188725352287292
2372,39.53372172376878,0.5065432786941528
2373,39.550388554175086,0.4285959303379059
2374,39.5670553845814,0.7829508781433105
2375,39.58372221498771,0.400649756193161
2376,39.600389045394024,0.21655723452568054
2377,39.61705587580033,0.43224507570266724
2378,39.63372270620664,0.6386327743530273
2379,39.650389536612956,0.0929328054189682
2380,39.66705636701926,0.9106248021125793
2381,39.68372319742557,0.1281200647354126
2382,39.70039002783189,0.3105424642562866
2383,39.717056858238195,0.25108101963996887
2384,39.73372368864451,0.7862110733985901
2385,39.75039051905082,0.1543617993593216
2386,39.767057349457126,0.95452880859375
2387,39.78372417986344,0.3625340461730957
2388,39.80039101026975,0.36390674114227295
2389,39.81705784067606,0.43531081080436707
2390,39.83372467108237,0.2949049472808838
2391,39.85039150148868,0.20715413987636566
2392,39.86705833189499,0.47716715931892395
2393,39.8837251623013,0.251126766204834
2394,39.90039199270761,0.5505387783050537
2395,39.917058823113926,0.3405820429325104
2396,39.933725653520234,0.5748472809791565
2397,39.95039248392654,0.5541993379592896
2398,39.96705931433286,0.2623944580554962
2399,39.983726144739165,0.715173065662384
2400,40.00039297514547,0.5064517855644226
2401,40.01705980555179,0.3594110906124115
2402,40.0337266359581,0.3239607512950897
2403,40.050393466364405,0.18721544742584229
2404,40.06706029677072,0.6601614952087402
2405,40.08372712717703,0.24978837370872498
2406,40.10039395758334,0.7374796867370605
2407,40.11706078798965,0.3193964660167694
2408,40.13372761839596,0.42383718490600586
2409,40.150394448802274,0.2549932599067688
2410,40.16706127920858,0.6323754787445068
2411,40.18372810961489,0.2303987741470337
